,MoviesId,Title,Genres
668,390,Faster Pussycat! Kill! Kill! (1965),Action
669,390,Faster Pussycat! Kill! Kill! (1965),Comedy
670,390,Faster Pussycat! Kill! Kill! (1965),Drama
671,391,Jason's Lyric (1994),Crime
672,391,Jason's Lyric (1994),Drama
673,392,"Secret Adventures of Tom Thumb, The (1993)",Adventure
674,392,"Secret Adventures of Tom Thumb, The (1993)",Children's
675,393,Street Fighter (1994),Action
676,394,Coldblooded (1995),Action
677,395,Desert Winds (1995),Drama
678,396,Fall Time (1995),Drama
679,397,"Fear, The (1995)",Horror
680,398,Frank and Ollie (1995),Documentary
681,399,Girl in the Cadillac (1995),Drama
682,400,Homage (1995),Drama
683,401,Mirage (1995),Action
684,401,Mirage (1995),Thriller
685,402,Open Season (1996),Comedy
686,403,Two Crimes (1995),Comedy
687,403,Two Crimes (1995),Crime
688,403,Two Crimes (1995),Drama
689,404,Brother Minister: The Assassination of Malcolm X (1994),Documentary
690,405,Highlander III: The Sorcerer (1994),Action
691,405,Highlander III: The Sorcerer (1994),Sci-Fi
692,406,Federal Hill (1994),Drama
693,407,In the Mouth of Madness (1995),Horror
694,407,In the Mouth of Madness (1995),Thriller
695,408,8 Seconds (1994),Drama
696,409,Above the Rim (1994),Drama
697,410,Addams Family Values (1993),Comedy
698,411,You So Crazy (1994),Comedy
699,412,"Age of Innocence, The (1993)",Drama
700,413,Airheads (1994),Comedy
701,414,"Air Up There, The (1994)",Comedy
702,415,Another Stakeout (1993),Comedy
703,415,Another Stakeout (1993),Thriller
704,416,Bad Girls (1994),Western
705,417,Barcelona (1994),Comedy
706,417,Barcelona (1994),Romance
707,418,Being Human (1993),Drama
708,419,"Beverly Hillbillies, The (1993)",Comedy
709,420,Beverly Hills Cop III (1994),Action
710,420,Beverly Hills Cop III (1994),Comedy
711,421,Black Beauty (1994),Adventure
712,421,Black Beauty (1994),Children's
713,422,Blink (1994),Thriller
714,423,Blown Away (1994),Action
715,423,Blown Away (1994),Thriller
716,424,Blue Chips (1994),Drama
717,425,Blue Sky (1994),Drama
718,425,Blue Sky (1994),Romance
719,426,Body Snatchers (1993),Horror
720,426,Body Snatchers (1993),Sci-Fi
721,426,Body Snatchers (1993),Thriller
722,427,Boxing Helena (1993),Mystery
723,427,Boxing Helena (1993),Romance
724,427,Boxing Helena (1993),Thriller
725,428,"Bronx Tale, A (1993)",Drama
726,429,Cabin Boy (1994),Comedy
727,430,Calendar Girl (1993),Drama
728,431,Carlito's Way (1993),Crime
729,431,Carlito's Way (1993),Drama
730,432,City Slickers II: The Legend of Curly's Gold (1994),Comedy
731,432,City Slickers II: The Legend of Curly's Gold (1994),Western
732,433,Clean Slate (1994),Comedy
733,434,Cliffhanger (1993),Action
734,434,Cliffhanger (1993),Adventure
735,434,Cliffhanger (1993),Crime
736,435,Coneheads (1993),Comedy
737,435,Coneheads (1993),Sci-Fi
738,436,Color of Night (1994),Drama
739,436,Color of Night (1994),Thriller
740,437,Cops and Robbersons (1994),Comedy
741,438,"Cowboy Way, The (1994)",Action
742,438,"Cowboy Way, The (1994)",Comedy
743,439,Dangerous Game (1993),Drama
744,440,Dave (1993),Comedy
745,440,Dave (1993),Romance
746,441,Dazed and Confused (1993),Comedy
747,442,Demolition Man (1993),Action
748,442,Demolition Man (1993),Sci-Fi
749,443,"Endless Summer 2, The (1994)",Documentary
750,444,Even Cowgirls Get the Blues (1993),Comedy
751,444,Even Cowgirls Get the Blues (1993),Romance
752,445,Fatal Instinct (1993),Comedy
753,446,Farewell My Concubine (1993),Drama
754,446,Farewell My Concubine (1993),Romance
755,447,"Favor, The (1994)",Comedy
756,447,"Favor, The (1994)",Romance
757,448,Fearless (1993),Drama
758,449,Fear of a Black Hat (1993),Comedy
759,450,With Honors (1994),Comedy
760,450,With Honors (1994),Drama
761,451,Flesh and Bone (1993),Drama
762,451,Flesh and Bone (1993),Mystery
763,451,Flesh and Bone (1993),Romance
764,452,Widows' Peak (1994),Drama
765,453,For Love or Money (1993),Comedy
766,454,"Firm, The (1993)",Drama
767,454,"Firm, The (1993)",Thriller
768,455,Free Willy (1993),Adventure
769,455,Free Willy (1993),Children's
770,455,Free Willy (1993),Drama
771,456,Fresh (1994),Drama
772,457,"Fugitive, The (1993)",Action
773,457,"Fugitive, The (1993)",Thriller
774,458,Geronimo: An American Legend (1993),Drama
775,458,Geronimo: An American Legend (1993),Western
776,459,"Getaway, The (1994)",Action
777,460,Getting Even with Dad (1994),Comedy
778,461,Go Fish (1994),Drama
779,461,Go Fish (1994),Romance
780,462,"Good Man in Africa, A (1994)",Action
781,462,"Good Man in Africa, A (1994)",Adventure
782,463,Guilty as Sin (1993),Crime
783,463,Guilty as Sin (1993),Drama
784,463,Guilty as Sin (1993),Thriller
785,464,Hard Target (1993),Action
786,464,Hard Target (1993),Adventure
787,464,Hard Target (1993),Crime
788,464,Hard Target (1993),Thriller
789,465,Heaven & Earth (1993),Action
790,465,Heaven & Earth (1993),Drama
791,465,Heaven & Earth (1993),War
792,466,Hot Shots! Part Deux (1993),Action
793,466,Hot Shots! Part Deux (1993),Comedy
794,466,Hot Shots! Part Deux (1993),War
795,467,Live Nude Girls (1995),Comedy
796,468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy
797,468,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Romance
798,469,"House of the Spirits, The (1993)",Drama
799,469,"House of the Spirits, The (1993)",Romance
800,470,House Party 3 (1994),Comedy
801,471,"Hudsucker Proxy, The (1994)",Comedy
802,471,"Hudsucker Proxy, The (1994)",Romance
803,472,I'll Do Anything (1994),Comedy
804,472,I'll Do Anything (1994),Drama
805,473,In the Army Now (1994),Comedy
806,473,In the Army Now (1994),War
807,474,In the Line of Fire (1993),Action
808,474,In the Line of Fire (1993),Thriller
809,475,In the Name of the Father (1993),Drama
810,476,"Inkwell, The (1994)",Comedy
811,476,"Inkwell, The (1994)",Drama
812,477,What's Love Got to Do with It? (1993),Drama
813,478,Jimmy Hollywood (1994),Comedy
814,479,Judgment Night (1993),Action
815,480,Jurassic Park (1993),Action
816,480,Jurassic Park (1993),Adventure
817,480,Jurassic Park (1993),Sci-Fi
818,481,Kalifornia (1993),Drama
819,481,Kalifornia (1993),Thriller
820,482,Killing Zoe (1994),Thriller
821,483,King of the Hill (1993),Drama
822,484,Lassie (1994),Adventure
823,484,Lassie (1994),Children's
824,485,Last Action Hero (1993),Action
825,485,Last Action Hero (1993),Comedy
826,486,Life with Mikey (1993),Comedy
827,487,Lightning Jack (1994),Comedy
828,487,Lightning Jack (1994),Western
829,488,M. Butterfly (1993),Drama
830,489,Made in America (1993),Comedy
831,490,Malice (1993),Thriller
832,491,"Man Without a Face, The (1993)",Drama
833,492,Manhattan Murder Mystery (1993),Comedy
834,492,Manhattan Murder Mystery (1993),Mystery
835,493,Menace II Society (1993),Action
836,493,Menace II Society (1993),Crime
837,493,Menace II Society (1993),Drama
838,494,Executive Decision (1996),Action
839,494,Executive Decision (1996),Thriller
840,495,In the Realm of the Senses (Ai no corrida) (1976),Drama
841,496,What Happened Was... (1994),Comedy
842,496,What Happened Was... (1994),Drama
843,496,What Happened Was... (1994),Romance
844,497,Much Ado About Nothing (1993),Comedy
845,497,Much Ado About Nothing (1993),Romance
846,498,Mr. Jones (1993),Drama
847,498,Mr. Jones (1993),Romance
848,499,Mr. Wonderful (1993),Comedy
849,499,Mr. Wonderful (1993),Romance
850,500,Mrs. Doubtfire (1993),Comedy
851,501,Naked (1993),Drama
852,502,"Next Karate Kid, The (1994)",Action
853,502,"Next Karate Kid, The (1994)",Children's
854,503,"New Age, The (1994)",Drama
855,504,No Escape (1994),Action
856,504,No Escape (1994),Sci-Fi
857,505,North (1994),Comedy
858,506,Orlando (1993),Drama
859,507,"Perfect World, A (1993)",Action
860,507,"Perfect World, A (1993)",Drama
861,508,Philadelphia (1993),Drama
862,509,"Piano, The (1993)",Drama
863,509,"Piano, The (1993)",Romance
864,510,Poetic Justice (1993),Drama
865,511,"Program, The (1993)",Action
866,511,"Program, The (1993)",Drama
867,512,Robert A. Heinlein's The Puppet Masters (1994),Horror
868,512,Robert A. Heinlein's The Puppet Masters (1994),Sci-Fi
869,513,Radioland Murders (1994),Comedy
870,513,Radioland Murders (1994),Mystery
871,513,Radioland Murders (1994),Romance
872,514,"Ref, The (1994)",Comedy
873,515,"Remains of the Day, The (1993)",Drama
874,516,Renaissance Man (1994),Comedy
875,516,Renaissance Man (1994),Drama
876,516,Renaissance Man (1994),War
877,517,Rising Sun (1993),Action
878,517,Rising Sun (1993),Drama
879,517,Rising Sun (1993),Mystery
880,518,"Road to Wellville, The (1994)",Comedy
881,519,Robocop 3 (1993),Sci-Fi
882,519,Robocop 3 (1993),Thriller
883,520,Robin Hood: Men in Tights (1993),Comedy
884,521,Romeo Is Bleeding (1993),Crime
885,521,Romeo Is Bleeding (1993),Thriller
886,522,Romper Stomper (1992),Action
887,522,Romper Stomper (1992),Drama
888,523,Ruby in Paradise (1993),Drama
889,524,Rudy (1993),Drama
890,525,"Saint of Fort Washington, The (1993)",Drama
891,526,"Savage Nights (Nuits fauves, Les) (1992)",Drama
892,527,Schindler's List (1993),Drama
893,527,Schindler's List (1993),War
894,528,"Scout, The (1994)",Drama
895,529,Searching for Bobby Fischer (1993),Drama
896,530,Second Best (1994),Drama
897,531,"Secret Garden, The (1993)",Children's
898,531,"Secret Garden, The (1993)",Drama
899,532,Serial Mom (1994),Comedy
900,532,Serial Mom (1994),Crime
901,532,Serial Mom (1994),Horror
902,533,"Shadow, The (1994)",Action
903,534,Shadowlands (1993),Drama
904,534,Shadowlands (1993),Romance
905,535,Short Cuts (1993),Drama
906,536,"Simple Twist of Fate, A (1994)",Drama
907,537,Sirens (1994),Comedy
908,537,Sirens (1994),Drama
909,538,Six Degrees of Separation (1993),Drama
910,539,Sleepless in Seattle (1993),Comedy
911,539,Sleepless in Seattle (1993),Romance
912,540,Sliver (1993),Thriller
913,541,Blade Runner (1982),Film-Noir
914,541,Blade Runner (1982),Sci-Fi
915,542,Son in Law (1993),Comedy
916,543,So I Married an Axe Murderer (1993),Comedy
917,543,So I Married an Axe Murderer (1993),Romance
918,543,So I Married an Axe Murderer (1993),Thriller
919,544,Striking Distance (1993),Action
920,545,Harlem (1993),Drama
921,546,Super Mario Bros. (1993),Action
922,546,Super Mario Bros. (1993),Adventure
923,546,Super Mario Bros. (1993),Children's
924,546,Super Mario Bros. (1993),Sci-Fi
925,547,Surviving the Game (1994),Action
926,547,Surviving the Game (1994),Adventure
927,547,Surviving the Game (1994),Thriller
928,548,Terminal Velocity (1994),Action
929,549,Thirty-Two Short Films About Glenn Gould (1993),Documentary
930,550,Threesome (1994),Comedy
931,550,Threesome (1994),Romance
932,551,"Nightmare Before Christmas, The (1993)",Children's
933,551,"Nightmare Before Christmas, The (1993)",Comedy
934,551,"Nightmare Before Christmas, The (1993)",Musical
935,552,"Three Musketeers, The (1993)",Action
936,552,"Three Musketeers, The (1993)",Adventure
937,552,"Three Musketeers, The (1993)",Comedy
938,553,Tombstone (1993),Western
939,554,Trial by Jury (1994),Thriller
940,555,True Romance (1993),Action
941,555,True Romance (1993),Crime
942,555,True Romance (1993),Romance
943,556,"War Room, The (1993)",Documentary
944,557,Mamma Roma (1962),Drama
945,558,"Pagemaster, The (1994)",Action
946,558,"Pagemaster, The (1994)",Adventure
947,558,"Pagemaster, The (1994)",Animation
948,558,"Pagemaster, The (1994)",Children's
949,558,"Pagemaster, The (1994)",Fantasy
950,559,"Paris, France (1993)",Comedy
951,560,"Beans of Egypt, Maine, The (1994)",Drama
952,561,Killer (Bulletproof Heart) (1994),Thriller
953,562,Welcome to the Dollhouse (1995),Comedy
954,562,Welcome to the Dollhouse (1995),Drama
955,563,Germinal (1993),Drama
956,564,Chasers (1994),Comedy
957,565,Cronos (1992),Horror
958,566,Naked in New York (1994),Comedy
959,566,Naked in New York (1994),Romance
960,567,Kika (1993),Drama
961,568,Bhaji on the Beach (1993),Comedy
962,568,Bhaji on the Beach (1993),Drama
963,569,Little Big League (1994),Children's
964,569,Little Big League (1994),Comedy
965,570,"Slingshot, The (Kådisbellan ) (1993)",Comedy
966,570,"Slingshot, The (Kådisbellan ) (1993)",Drama
967,571,"Wedding Gift, The (1994)",Drama
968,572,Foreign Student (1994),Drama
969,573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama
970,574,Spanking the Monkey (1994),Comedy
971,574,Spanking the Monkey (1994),Drama
972,575,"Little Rascals, The (1994)",Children's
973,575,"Little Rascals, The (1994)",Comedy
974,576,Fausto (1993),Comedy
975,577,Andre (1994),Adventure
976,577,Andre (1994),Children's
977,578,"Hour of the Pig, The (1993)",Drama
978,578,"Hour of the Pig, The (1993)",Mystery
979,579,"Scorta, La (1993)",Thriller
980,580,Princess Caraboo (1994),Drama
981,581,"Celluloid Closet, The (1995)",Documentary
982,582,Metisse (Café au Lait) (1993),Comedy
983,583,Dear Diary (Caro Diario) (1994),Comedy
984,583,Dear Diary (Caro Diario) (1994),Drama
985,584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama
986,585,"Brady Bunch Movie, The (1995)",Comedy
987,586,Home Alone (1990),Children's
988,586,Home Alone (1990),Comedy
989,587,Ghost (1990),Comedy
990,587,Ghost (1990),Romance
991,587,Ghost (1990),Thriller
992,588,Aladdin (1992),Animation
993,588,Aladdin (1992),Children's
994,588,Aladdin (1992),Comedy
995,588,Aladdin (1992),Musical
996,589,Terminator 2: Judgment Day (1991),Action
997,589,Terminator 2: Judgment Day (1991),Sci-Fi
998,589,Terminator 2: Judgment Day (1991),Thriller
999,590,Dances with Wolves (1990),Adventure
1000,590,Dances with Wolves (1990),Drama
1001,590,Dances with Wolves (1990),Western
1002,591,Tough and Deadly (1995),Action
1003,591,Tough and Deadly (1995),Drama
1004,591,Tough and Deadly (1995),Thriller
1005,592,Batman (1989),Action
1006,592,Batman (1989),Adventure
1007,592,Batman (1989),Crime
1008,592,Batman (1989),Drama
1009,593,"Silence of the Lambs, The (1991)",Drama
1010,593,"Silence of the Lambs, The (1991)",Thriller
1011,594,Snow White and the Seven Dwarfs (1937),Animation
1012,594,Snow White and the Seven Dwarfs (1937),Children's
1013,594,Snow White and the Seven Dwarfs (1937),Musical
1014,595,Beauty and the Beast (1991),Animation
1015,595,Beauty and the Beast (1991),Children's
1016,595,Beauty and the Beast (1991),Musical
1017,596,Pinocchio (1940),Animation
1018,596,Pinocchio (1940),Children's
1019,597,Pretty Woman (1990),Comedy
1020,597,Pretty Woman (1990),Romance
1021,598,Window to Paris (1994),Comedy
1022,599,"Wild Bunch, The (1969)",Western
1023,600,Love and a .45 (1994),Thriller
1024,601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama
1025,602,"Great Day in Harlem, A (1994)",Documentary
1026,603,"Bye Bye, Love (1995)",Comedy
1027,604,Criminals (1996),Documentary
1028,605,One Fine Day (1996),Drama
1029,605,One Fine Day (1996),Romance
1030,606,Candyman: Farewell to the Flesh (1995),Horror
1031,607,Century (1993),Drama
1032,608,Fargo (1996),Crime
1033,608,Fargo (1996),Drama
1034,608,Fargo (1996),Thriller
1035,609,Homeward Bound II: Lost in San Francisco (1996),Adventure
1036,609,Homeward Bound II: Lost in San Francisco (1996),Children's
1037,610,Heavy Metal (1981),Action
1038,610,Heavy Metal (1981),Adventure
1039,610,Heavy Metal (1981),Animation
1040,610,Heavy Metal (1981),Horror
1041,610,Heavy Metal (1981),Sci-Fi
1042,611,Hellraiser: Bloodline (1996),Action
1043,611,Hellraiser: Bloodline (1996),Horror
1044,611,Hellraiser: Bloodline (1996),Sci-Fi
1045,612,"Pallbearer, The (1996)",Comedy
1046,613,Jane Eyre (1996),Drama
1047,613,Jane Eyre (1996),Romance
1048,614,Loaded (1994),Drama
1049,614,Loaded (1994),Thriller
1050,615,Bread and Chocolate (Pane e cioccolata) (1973),Drama
1051,616,"Aristocats, The (1970)",Animation
1052,616,"Aristocats, The (1970)",Children's
1053,617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama
1054,618,Two Much (1996),Comedy
1055,618,Two Much (1996),Romance
1056,619,Ed (1996),Comedy
1057,620,Scream of Stone (Schrei aus Stein) (1991),Drama
1058,621,My Favorite Season (1993),Drama
1059,623,"Modern Affair, A (1995)",Romance
1060,624,Condition Red (1995),Action
1061,624,Condition Red (1995),Drama
1062,624,Condition Red (1995),Thriller
1063,625,Asfour Stah (1990),Drama
1064,626,"Thin Line Between Love and Hate, A (1996)",Comedy
1065,627,"Last Supper, The (1995)",Drama
1066,627,"Last Supper, The (1995)",Thriller
1067,628,Primal Fear (1996),Drama
1068,628,Primal Fear (1996),Thriller
1069,629,Rude (1995),Drama
1070,630,Carried Away (1996),Drama
1071,630,Carried Away (1996),Romance
1072,631,All Dogs Go to Heaven 2 (1996),Animation
1073,631,All Dogs Go to Heaven 2 (1996),Children's
1074,631,All Dogs Go to Heaven 2 (1996),Musical
1075,632,Land and Freedom (Tierra y libertad) (1995),War
1076,633,Denise Calls Up (1995),Comedy
1077,634,Theodore Rex (1995),Comedy
1078,635,"Family Thing, A (1996)",Comedy
1079,635,"Family Thing, A (1996)",Drama
1080,636,Frisk (1995),Drama
1081,637,Sgt. Bilko (1996),Comedy
1082,638,Jack and Sarah (1995),Romance
1083,639,Girl 6 (1996),Comedy
1084,640,Diabolique (1996),Drama
1085,640,Diabolique (1996),Thriller
1086,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy
1087,642,Roula (1995),Drama
1088,643,Peanuts - Die Bank zahlt alles (1996),Comedy
1089,644,Happy Weekend (1996),Comedy
1090,645,Nelly & Monsieur Arnaud (1995),Drama
1091,647,Courage Under Fire (1996),Drama
1092,647,Courage Under Fire (1996),War
1093,648,Mission: Impossible (1996),Action
1094,648,Mission: Impossible (1996),Adventure
1095,648,Mission: Impossible (1996),Mystery
1096,649,Cold Fever (Á köldum klaka) (1994),Comedy
1097,649,Cold Fever (Á köldum klaka) (1994),Drama
1098,650,Moll Flanders (1996),Drama
1099,651,"Superweib, Das (1996)",Comedy
1100,652,"301, 302 (1995)",Mystery
1101,653,Dragonheart (1996),Action
1102,653,Dragonheart (1996),Adventure
1103,653,Dragonheart (1996),Fantasy
1104,654,Und keiner weint mir nach (1996),Drama
1105,654,Und keiner weint mir nach (1996),Romance
1106,655,Mutters Courage (1995),Comedy
1107,656,Eddie (1996),Comedy
1108,657,Yankee Zulu (1994),Comedy
1109,657,Yankee Zulu (1994),Drama
1110,658,Billy's Holiday (1995),Drama
1111,659,Purple Noon (1960),Crime
1112,659,Purple Noon (1960),Thriller
1113,660,August (1996),Drama
1114,661,James and the Giant Peach (1996),Animation
1115,661,James and the Giant Peach (1996),Children's
1116,661,James and the Giant Peach (1996),Musical
1117,662,Fear (1996),Thriller
1118,663,Kids in the Hall: Brain Candy (1996),Comedy
1119,664,Faithful (1996),Comedy
1120,665,Underground (1995),War
1121,666,All Things Fair (1996),Drama
1122,667,Bloodsport 2 (1995),Action
1123,668,Pather Panchali (1955),Drama
