MoviesId,Title,Genres
552,three musketeers the  ,Action
552,three musketeers the  ,Adventure
552,three musketeers the  ,Comedy
553,tombstone  ,Western
554,trial by jury  ,Thriller
555,true romance  ,Action
555,true romance  ,Crime
555,true romance  ,Romance
556,war room the  ,Documentary
557,mamma roma  ,Drama
558,pagemaster the  ,Action
558,pagemaster the  ,Adventure
558,pagemaster the  ,Animation
558,pagemaster the  ,Children's
558,pagemaster the  ,Fantasy
559,paris france  ,Comedy
560,beans of egypt maine the  ,Drama
561,killer bulletproof heart  ,Thriller
562,welcome to the dollhouse  ,Comedy
562,welcome to the dollhouse  ,Drama
563,germinal  ,Drama
564,chasers  ,Comedy
565,cronos  ,Horror
566,naked in new york  ,Comedy
566,naked in new york  ,Romance
567,kika  ,Drama
568,bhaji on the beach  ,Comedy
568,bhaji on the beach  ,Drama
569,little big league  ,Children's
569,little big league  ,Comedy
570,slingshot the kådisbellan   ,Comedy
570,slingshot the kådisbellan   ,Drama
571,wedding gift the  ,Drama
572,foreign student  ,Drama
573,ciao professore io speriamo che me la cavo   ,Drama
574,spanking the monkey  ,Comedy
574,spanking the monkey  ,Drama
575,little rascals the  ,Children's
575,little rascals the  ,Comedy
576,fausto  ,Comedy
577,andre  ,Adventure
577,andre  ,Children's
578,hour of the pig the  ,Drama
578,hour of the pig the  ,Mystery
579,scorta la  ,Thriller
580,princess caraboo  ,Drama
581,celluloid closet the  ,Documentary
582,metisse café au lait  ,Comedy
583,dear diary caro diario  ,Comedy
583,dear diary caro diario  ,Drama
584,i dont want to talk about it de eso no se habla  ,Drama
585,brady bunch movie the  ,Comedy
586,home alone  ,Children's
586,home alone  ,Comedy
587,ghost  ,Comedy
587,ghost  ,Romance
587,ghost  ,Thriller
588,aladdin  ,Animation
588,aladdin  ,Children's
588,aladdin  ,Comedy
588,aladdin  ,Musical
589,terminator  judgment day  ,Action
589,terminator  judgment day  ,Sci-Fi
589,terminator  judgment day  ,Thriller
590,dances with wolves  ,Adventure
590,dances with wolves  ,Drama
590,dances with wolves  ,Western
591,tough and deadly  ,Action
591,tough and deadly  ,Drama
591,tough and deadly  ,Thriller
592,batman  ,Action
592,batman  ,Adventure
592,batman  ,Crime
592,batman  ,Drama
593,silence of the lambs the  ,Drama
593,silence of the lambs the  ,Thriller
594,snow white and the seven dwarfs  ,Animation
594,snow white and the seven dwarfs  ,Children's
594,snow white and the seven dwarfs  ,Musical
595,beauty and the beast  ,Animation
595,beauty and the beast  ,Children's
595,beauty and the beast  ,Musical
596,pinocchio  ,Animation
596,pinocchio  ,Children's
597,pretty woman  ,Comedy
597,pretty woman  ,Romance
598,window to paris  ,Comedy
599,wild bunch the  ,Western
600,love and a   ,Thriller
601,wooden mans bride the wu kui  ,Drama
602,great day in harlem a  ,Documentary
603,bye bye love  ,Comedy
604,criminals  ,Documentary
605,one fine day  ,Drama
605,one fine day  ,Romance
606,candyman farewell to the flesh  ,Horror
607,century  ,Drama
608,fargo  ,Crime
608,fargo  ,Drama
608,fargo  ,Thriller
609,homeward bound ii lost in san francisco  ,Adventure
609,homeward bound ii lost in san francisco  ,Children's
610,heavy metal  ,Action
610,heavy metal  ,Adventure
610,heavy metal  ,Animation
610,heavy metal  ,Horror
610,heavy metal  ,Sci-Fi
611,hellraiser bloodline  ,Action
611,hellraiser bloodline  ,Horror
611,hellraiser bloodline  ,Sci-Fi
612,pallbearer the  ,Comedy
613,jane eyre  ,Drama
613,jane eyre  ,Romance
614,loaded  ,Drama
614,loaded  ,Thriller
615,bread and chocolate pane e cioccolata  ,Drama
616,aristocats the  ,Animation
616,aristocats the  ,Children's
617,flower of my secret the la flor de mi secreto  ,Drama
618,two much  ,Comedy
618,two much  ,Romance
619,ed  ,Comedy
620,scream of stone schrei aus stein  ,Drama
621,my favorite season  ,Drama
623,modern affair a  ,Romance
624,condition red  ,Action
624,condition red  ,Drama
624,condition red  ,Thriller
625,asfour stah  ,Drama
626,thin line between love and hate a  ,Comedy
627,last supper the  ,Drama
627,last supper the  ,Thriller
628,primal fear  ,Drama
628,primal fear  ,Thriller
629,rude  ,Drama
630,carried away  ,Drama
630,carried away  ,Romance
631,all dogs go to heaven   ,Animation
631,all dogs go to heaven   ,Children's
631,all dogs go to heaven   ,Musical
632,land and freedom tierra y libertad  ,War
633,denise calls up  ,Comedy
634,theodore rex  ,Comedy
635,family thing a  ,Comedy
635,family thing a  ,Drama
636,frisk  ,Drama
637,sgt bilko  ,Comedy
638,jack and sarah  ,Romance
639,girl   ,Comedy
640,diabolique  ,Drama
640,diabolique  ,Thriller
641,little indian big city un indien dans la ville  ,Comedy
642,roula  ,Drama
643,peanuts  die bank zahlt alles  ,Comedy
644,happy weekend  ,Comedy
645,nelly  monsieur arnaud  ,Drama
647,courage under fire  ,Drama
647,courage under fire  ,War
648,mission impossible  ,Action
648,mission impossible  ,Adventure
648,mission impossible  ,Mystery
649,cold fever á köldum klaka  ,Comedy
649,cold fever á köldum klaka  ,Drama
650,moll flanders  ,Drama
651,superweib das  ,Comedy
652,   ,Mystery
653,dragonheart  ,Action
653,dragonheart  ,Adventure
653,dragonheart  ,Fantasy
654,und keiner weint mir nach  ,Drama
654,und keiner weint mir nach  ,Romance
655,mutters courage  ,Comedy
656,eddie  ,Comedy
657,yankee zulu  ,Comedy
657,yankee zulu  ,Drama
658,billys holiday  ,Drama
659,purple noon  ,Crime
659,purple noon  ,Thriller
660,august  ,Drama
661,james and the giant peach  ,Animation
661,james and the giant peach  ,Children's
661,james and the giant peach  ,Musical
662,fear  ,Thriller
663,kids in the hall brain candy  ,Comedy
664,faithful  ,Comedy
665,underground  ,War
666,all things fair  ,Drama
667,bloodsport   ,Action
668,pather panchali  ,Drama
669,aparajito  ,Drama
670,world of apu the apur sansar  ,Drama
671,mystery science theater  the movie  ,Comedy
671,mystery science theater  the movie  ,Sci-Fi
672,tarantella  ,Drama
673,space jam  ,Adventure
673,space jam  ,Animation
673,space jam  ,Children's
673,space jam  ,Comedy
673,space jam  ,Fantasy
674,barbarella  ,Adventure
674,barbarella  ,Sci-Fi
675,hostile intentions  ,Action
675,hostile intentions  ,Drama
675,hostile intentions  ,Thriller
676,they bite  ,Drama
678,some folks call it a sling blade  ,Drama
678,some folks call it a sling blade  ,Thriller
679,run of the country the  ,Drama
680,alphaville  ,Sci-Fi
681,clean slate coup de torchon  ,Crime
682,tigrero a film that was never made  ,Documentary
682,tigrero a film that was never made  ,Drama
683,eye of vichy the oeil de vichy l  ,Documentary
684,windows  ,Drama
685,its my party  ,Drama
687,country life  ,Drama
687,country life  ,Romance
688,operation dumbo drop  ,Action
688,operation dumbo drop  ,Adventure
688,operation dumbo drop  ,Comedy
688,operation dumbo drop  ,War
690,promise the versprechen das  ,Romance
691,mrs winterbourne  ,Comedy
691,mrs winterbourne  ,Romance
692,solo  ,Action
692,solo  ,Sci-Fi
692,solo  ,Thriller
693,under the domin tree etz hadomim tafus  ,Drama
694,substitute the  ,Action
695,true crime  ,Mystery
695,true crime  ,Thriller
696,butterfly kiss  ,Thriller
697,feeling minnesota  ,Drama
697,feeling minnesota  ,Romance
698,delta of venus  ,Drama
699,to cross the rubicon  ,Drama
700,angus  ,Comedy
701,daens  ,Drama
702,faces  ,Drama
703,boys  ,Drama
704,quest the  ,Action
704,quest the  ,Adventure
705,cosi  ,Comedy
706,sunset park  ,Drama
707,mulholland falls  ,Crime
707,mulholland falls  ,Film-Noir
707,mulholland falls  ,Thriller
708,truth about cats  dogs the  ,Comedy
708,truth about cats  dogs the  ,Romance
709,oliver  company  ,Animation
709,oliver  company  ,Children's
710,celtic pride  ,Comedy
711,flipper  ,Adventure
711,flipper  ,Children's
712,captives  ,Drama
713,of love and shadows  ,Drama
714,dead man  ,Western
715,horseman on the roof the hussard sur le toit le  ,Drama
716,switchblade sisters  ,Crime
717,mouth to mouth boca a boca  ,Comedy
718,visitors the les visiteurs  ,Comedy
718,visitors the les visiteurs  ,Sci-Fi
719,multiplicity  ,Comedy
720,wallace  gromit the best of aardman animation  ,Animation
721,halfmoon paul bowles  halbmond  ,Drama
722,haunted world of edward d wood jr the  ,Documentary
723,two friends  ,Drama
724,craft the  ,Drama
724,craft the  ,Horror
725,great white hype the  ,Comedy
726,last dance  ,Drama
727,war stories  ,Documentary
728,cold comfort farm  ,Comedy
729,institute benjamenta or this dream people call human life  ,Drama
730,low life the  ,Drama
731,heavens prisoners  ,Mystery
731,heavens prisoners  ,Thriller
732,original gangstas  ,Crime
733,rock the  ,Action
733,rock the  ,Adventure
733,rock the  ,Thriller
734,getting away with murder  ,Comedy
735,cemetery man dellamorte dellamore  ,Comedy
735,cemetery man dellamorte dellamore  ,Horror
736,twister  ,Action
736,twister  ,Adventure
736,twister  ,Romance
736,twister  ,Thriller
737,barb wire  ,Action
737,barb wire  ,Sci-Fi
738,garcu le  ,Drama
739,honigmond  ,Comedy
741,ghost in the shell kokaku kidotai  ,Animation
741,ghost in the shell kokaku kidotai  ,Sci-Fi
742,thinner  ,Horror
742,thinner  ,Thriller
743,spy hard  ,Comedy
744,brothers in trouble  ,Drama
745,close shave a  ,Animation
745,close shave a  ,Comedy
745,close shave a  ,Thriller
746,force of evil  ,Film-Noir
747,stupids the  ,Comedy
748,arrival the  ,Action
748,arrival the  ,Sci-Fi
748,arrival the  ,Thriller
749,man from down under the  ,Drama
750,dr strangelove or how i learned to stop worrying and love the bomb  ,Sci-Fi
750,dr strangelove or how i learned to stop worrying and love the bomb  ,War
751,careful  ,Comedy
752,vermont is for lovers  ,Comedy
752,vermont is for lovers  ,Romance
753,month by the lake a  ,Comedy
753,month by the lake a  ,Drama
754,gold diggers the secret of bear mountain  ,Adventure
754,gold diggers the secret of bear mountain  ,Children's
755,kim  ,Children's
755,kim  ,Drama
756,carmen miranda bananas is my business  ,Documentary
757,ashes of time  ,Drama
758,jar the khomreh  ,Drama
759,maya lin a strong clear vision  ,Documentary
760,stalingrad  ,War
761,phantom the  ,Adventure
762,striptease  ,Comedy
762,striptease  ,Crime
763,last of the high kings the aka summer fling  ,Drama
764,heavy  ,Drama
764,heavy  ,Romance
765,jack  ,Comedy
765,jack  ,Drama
766,i shot andy warhol  ,Drama
767,grass harp the  ,Drama
768,someone elses america  ,Drama
769,marlene dietrich shadow and light  ,Documentary
770,costa brava  ,Drama
771,vie est belle la life is rosey  ,Comedy
771,vie est belle la life is rosey  ,Drama
772,quartier mozart  ,Comedy
773,touki bouki journey of the hyena  ,Drama
774,wend kuuni gods gift  ,Drama
775,spirits of the dead tre passi nel delirio  ,Horror
776,babyfever  ,Comedy
776,babyfever  ,Drama
777,pharaohs army  ,War
778,trainspotting  ,Drama
779,til there was you  ,Drama
779,til there was you  ,Romance
780,independence day id  ,Action
780,independence day id  ,Sci-Fi
780,independence day id  ,War
781,stealing beauty  ,Drama
782,fan the  ,Thriller
783,hunchback of notre dame the  ,Animation
783,hunchback of notre dame the  ,Children's
783,hunchback of notre dame the  ,Musical
784,cable guy the  ,Comedy
785,kingpin  ,Comedy
786,eraser  ,Action
786,eraser  ,Thriller
787,gate of heavenly peace the  ,Documentary
788,nutty professor the  ,Comedy
788,nutty professor the  ,Fantasy
788,nutty professor the  ,Romance
788,nutty professor the  ,Sci-Fi
789,i worst of all yo la peor de todas  ,Drama
790,an unforgettable summer  ,Drama
791,last klezmer leopold kozlowski his life and music the  ,Documentary
792,hungarian fairy tale a  ,Fantasy
793,my life and times with antonin artaud en compagnie dantonin artaud  ,Drama
794,midnight dancers sibak  ,Comedy
794,midnight dancers sibak  ,Drama
795,somebody to love  ,Drama
796,very natural thing a  ,Drama
797,old lady who walked in the sea the vieille qui marchait dans la mer la  ,Comedy
798,daylight  ,Action
798,daylight  ,Adventure
798,daylight  ,Thriller
799,frighteners the  ,Comedy
799,frighteners the  ,Horror
800,lone star  ,Drama
800,lone star  ,Mystery
801,harriet the spy  ,Children's
801,harriet the spy  ,Comedy
802,phenomenon  ,Drama
802,phenomenon  ,Romance
803,walking and talking  ,Romance
804,shes the one  ,Comedy
804,shes the one  ,Romance
805,time to kill a  ,Drama
806,american buffalo  ,Drama
807,rendezvous in paris rendezvous de paris les  ,Comedy
807,rendezvous in paris rendezvous de paris les  ,Romance
808,alaska  ,Adventure
808,alaska  ,Children's
809,fled  ,Action
809,fled  ,Adventure
810,kazaam  ,Children's
810,kazaam  ,Comedy
810,kazaam  ,Fantasy
811,bewegte mann der  ,Comedy
812,magic hunter  ,Drama
813,larger than life  ,Comedy
814,boy called hate a  ,Drama
815,power   ,Action
815,power   ,Mystery
815,power   ,Thriller
816,two deaths  ,Drama
818,very brady sequel a  ,Comedy
819,stefano quantestorie  ,Comedy
819,stefano quantestorie  ,Drama
820,death in the garden mort en ce jardin la  ,Drama
821,crude oasis the  ,Romance
822,hedd wyn  ,Drama
823,collectionneuse la  ,Drama
824,kaspar hauser  ,Drama
825,echte kerle  ,Comedy
825,echte kerle  ,Romance
826,diebinnen  ,Drama
827,convent the convento o  ,Drama
828,adventures of pinocchio the  ,Adventure
828,adventures of pinocchio the  ,Children's
829,joes apartment  ,Comedy
829,joes apartment  ,Musical
830,first wives club the  ,Comedy
831,stonewall  ,Drama
832,ransom  ,Drama
832,ransom  ,Thriller
833,high school high  ,Comedy
834,phat beach  ,Comedy
835,foxfire  ,Drama
836,chain reaction  ,Action
836,chain reaction  ,Adventure
836,chain reaction  ,Thriller
837,matilda  ,Children's
837,matilda  ,Comedy
838,emma  ,Comedy
838,emma  ,Drama
838,emma  ,Romance
839,crow city of angels the  ,Action
839,crow city of angels the  ,Thriller
840,house arrest  ,Comedy
841,eyes without a face  ,Horror
842,tales from the crypt presents bordello of blood  ,Horror
843,lotto land  ,Drama
844,story of xinghua the  ,Drama
845,day the sun turned cold the tianguo niezi  ,Drama
846,flirt  ,Drama
847,big squeeze the  ,Comedy
847,big squeeze the  ,Drama
848,spitfire grill the  ,Drama
849,escape from la  ,Action
849,escape from la  ,Adventure
849,escape from la  ,Sci-Fi
849,escape from la  ,Thriller
850,cyclo  ,Crime
850,cyclo  ,Drama
851,basquiat  ,Drama
852,tin cup  ,Comedy
852,tin cup  ,Romance
853,dingo  ,Drama
854,ballad of narayama the narayama bushiko  ,Drama
855,every other weekend  ,Drama
856,mille bolle blu  ,Comedy
857,crows and sparrows  ,Drama
858,godfather the  ,Action
858,godfather the  ,Crime
858,godfather the  ,Drama
859,hippie revolution the  ,Documentary
860,maybe maybe not bewegte mann der  ,Comedy
861,supercop  ,Action
861,supercop  ,Thriller
862,manny  lo  ,Drama
863,celestial clockwork  ,Comedy
864,wife the  ,Comedy
864,wife the  ,Drama
865,small faces  ,Drama
866,bound  ,Crime
866,bound  ,Drama
866,bound  ,Romance
866,bound  ,Thriller
867,carpool  ,Comedy
867,carpool  ,Crime
868,death in brunswick  ,Comedy
869,kansas city  ,Crime
870,gone fishin  ,Comedy
871,lovers knot  ,Comedy
872,aiqing wansui  ,Drama
873,shadow of angels schatten der engel  ,Drama
874,killer a journal of murder  ,Crime
874,killer a journal of murder  ,Drama
875,nothing to lose  ,Drama
876,police story  project s chao ji ji hua  ,Action
877,girls town  ,Drama
878,byebye  ,Drama
879,relic the  ,Horror
880,island of dr moreau the  ,Sci-Fi
880,island of dr moreau the  ,Thriller
881,first kid  ,Children's
881,first kid  ,Comedy
882,trigger effect the  ,Drama
882,trigger effect the  ,Thriller
884,sweet nothing  ,Drama
885,bogus  ,Children's
885,bogus  ,Drama
885,bogus  ,Fantasy
886,bulletproof  ,Action
887,talk of angels  ,Drama
888,land before time iii the time of the great giving  ,Animation
888,land before time iii the time of the great giving  ,Children's
889,  ,Romance
890,baton rouge  ,Thriller
891,halloween the curse of michael myers  ,Horror
891,halloween the curse of michael myers  ,Thriller
892,twelfth night  ,Comedy
892,twelfth night  ,Drama
892,twelfth night  ,Romance
893,mother night  ,Drama
894,liebelei  ,Romance
895,venicevenice  ,Drama
896,wild reeds  ,Drama
897,for whom the bell tolls  ,Adventure
897,for whom the bell tolls  ,War
898,philadelphia story the  ,Comedy
898,philadelphia story the  ,Romance
899,singin in the rain  ,Musical
899,singin in the rain  ,Romance
900,american in paris an  ,Musical
900,american in paris an  ,Romance
901,funny face  ,Comedy
901,funny face  ,Musical
902,breakfast at tiffanys  ,Drama
902,breakfast at tiffanys  ,Romance
903,vertigo  ,Mystery
903,vertigo  ,Thriller
904,rear window  ,Mystery
904,rear window  ,Thriller
905,it happened one night  ,Comedy
906,gaslight  ,Mystery
906,gaslight  ,Thriller
907,gay divorcee the  ,Comedy
907,gay divorcee the  ,Musical
907,gay divorcee the  ,Romance
908,north by northwest  ,Drama
908,north by northwest  ,Thriller
909,apartment the  ,Comedy
909,apartment the  ,Drama
910,some like it hot  ,Comedy
910,some like it hot  ,Crime
